k;i;Max match;Time
10;1;639;0.999
10;1;656;0
10;1;651;0.997
10;1;649;0.996
10;1;659;0.962
10;1;644;0
10;1;638;0.997
10;1;623;0.998
10;1;664;1.034
10;1;639;0
10;1;659;0.996
10;1;657;0.999
10;1;650;0
10;1;644;0
10;1;635;0.998
10;1;648;1.001
10;1;649;0
10;1;657;0
10;1;669;1.021
10;1;650;1.002
10;1;637;0
10;1;651;1.005
10;1;651;0.96
10;1;654;0
10;1;648;0
10;1;653;0.997
10;1;669;0.963
10;1;658;0
10;1;641;1.025
10;1;650;0.999
10;1;651;0.996
10;1;641;0
10;1;650;0.998
10;1;652;0.997
10;1;647;0
10;1;652;0
10;1;649;0.967
10;1;642;1.035
10;1;647;0
10;1;649;0.994
10;1;658;0.998
10;1;645;0.998
10;1;673;0
10;1;648;1.004
10;1;641;0.99
10;1;643;0
10;1;644;0
10;1;650;0.988
10;1;640;1.002
10;1;653;0
10;1;644;0.993
10;1;634;0.997
10;1;641;0.999
10;1;641;0
10;1;652;0.961
10;1;643;1.027
10;1;648;0
10;1;634;0
10;1;653;1.003
10;1;647;1.002
10;1;651;0
10;1;635;0.994
10;1;637;0.996
10;1;638;0
10;1;641;0
10;1;634;0.996
10;1;670;1.006
10;1;643;0
10;1;622;0
10;1;653;1.032
10;1;652;1.001
10;1;636;0
10;1;658;0.994
10;1;646;0.997
10;1;645;0
10;1;665;0
10;1;634;0.997
10;1;647;0.963
10;1;641;0
10;1;646;0
10;1;634;0
10;1;654;0.511
10;1;657;0
10;1;669;1.029
10;1;636;0.998
10;1;649;0.996
10;1;646;0
10;1;636;0.999
10;1;623;0.997
10;1;636;0
10;1;637;0
10;1;632;0.962
10;1;648;1
10;1;643;0.996
10;1;647;0
10;1;646;0.997
10;1;670;0.998
10;1;616;0
10;1;644;0
10;1;644;0.997
10;1;636;0.997
10;1;635;0
10;1;636;0.998
10;1;644;0.997
10;1;653;0.997
10;1;660;0
10;1;637;0.998
10;1;661;0.998
10;1;651;0.996
10;1;654;0
10;1;647;0.998
10;1;638;0.997
10;1;636;0
10;1;666;0
10;1;659;0.997
10;1;634;0.998
10;1;636;0
10;1;648;0.997
10;1;639;0.997
10;1;648;1.051
10;1;660;0
10;1;654;0.957
10;1;641;0.997
10;1;645;0
10;1;657;0
10;1;653;0.997
10;1;650;0.997
10;1;647;0
10;1;644;0.997
10;1;632;0.997
10;1;653;0.998
10;1;660;0
10;1;648;0.997
10;1;646;1.241
10;1;630;0
10;1;651;0.947
10;1;652;0.997
10;1;632;0.998
10;1;655;0
10;1;644;0.997
10;1;648;0.997
10;1;654;0
10;1;654;0
10;1;663;0.997
10;1;646;0.997
10;1;660;0
10;1;629;1.038
10;1;646;0.957
10;1;634;0.997
10;1;650;0
10;1;647;0.998
10;1;645;0.997
10;1;651;0
10;1;652;0
10;1;628;0.998
10;1;652;0.997
10;1;648;0
10;1;633;0.997
10;1;652;0.998
10;1;643;0.997
10;1;641;0
10;1;676;0.997
10;1;651;0.998
10;1;639;0
10;1;638;0
10;1;652;0.998
10;1;647;0.997
10;1;647;0
10;1;649;0.997
10;1;642;0.997
10;1;653;0.997
10;1;659;0
10;1;638;0.998
10;1;641;0.997
10;1;661;0.907
10;1;661;0
10;1;666;0.95
10;1;652;0.997
10;1;627;0
10;1;653;0
10;1;634;0.997
10;1;637;0.997
10;1;650;0
10;1;644;0.998
10;1;645;0.997
10;1;655;0.997
10;1;643;0
10;1;638;0.998
10;1;671;1.225
10;1;656;0
10;1;668;0.962
10;1;656;0.997
10;2;855;1.995
10;2;858;0.998
10;2;858;1.994
10;2;861;1.995
10;2;855;1.995
10;2;848;1.994
10;2;846;1.995
10;2;864;1.995
10;2;847;1.994
10;2;861;1.995
10;2;852;1.995
10;2;848;1.994
10;2;861;1.995
10;2;856;1.919
10;2;855;0.987
10;2;852;0.998
10;2;878;1.994
10;2;855;1.995
10;2;860;1.995
10;2;862;2.187
10;2;849;1.996
10;2;856;1.994
10;2;870;1.995
10;2;844;2.042
10;2;860;1.947
10;2;857;1.995
10;2;848;1.994
10;2;864;1.995
10;2;872;1.995
10;2;867;1.995
10;2;853;1.995
10;2;853;0.996
10;2;863;0.997
10;2;858;1.995
10;2;850;1.946
10;2;845;1.956
10;2;852;1.995
10;2;857;2.991
10;2;853;1.994
10;2;865;2.031
10;2;860;1.998
10;2;873;1.99
10;2;867;1.995
10;2;858;1.995
10;2;874;2
10;2;858;1.954
10;2;881;2.03
10;2;854;1.96
10;2;853;2.029
10;2;841;1.984
10;2;851;1.991
10;2;856;1.994
10;2;868;1.995
10;2;855;1.002
10;2;851;1.026
10;2;853;1.004
10;2;858;1.999
10;2;865;1.995
10;2;848;1.956
10;2;870;2.031
10;2;869;1.997
10;2;870;1.996
10;2;860;1.995
10;2;861;1.99
10;2;869;1.997
10;2;862;1.995
10;2;862;1.991
10;2;840;1.96
10;2;855;2.026
10;2;860;2.101
10;2;867;1.997
10;2;857;1.995
10;2;858;1.992
10;2;859;1.994
10;2;864;2.189
10;2;850;1.995
10;2;862;1.96
10;2;870;2.021
10;2;845;1.995
10;2;858;1.978
10;2;861;1.985
10;2;858;0.98
10;2;851;2.024
10;2;835;2.002
10;2;847;1.993
10;2;856;1.026
10;2;853;2.001
10;2;843;1.994
10;2;853;2
10;2;857;2.004
10;2;861;2.021
10;2;856;1.994
10;2;849;1.999
10;2;850;2.097
10;2;862;1.996
10;2;840;1.994
10;2;839;1.959
10;2;872;1.997
10;2;842;2.175
10;2;856;3.022
10;2;866;1.001
10;2;861;1.989
10;2;855;2.96
10;2;860;1.041
10;2;851;1.989
10;2;854;1.995
10;2;865;0.996
10;2;844;2.03
10;2;852;1.998
10;2;856;1.996
10;2;866;0.993
10;2;845;0.993
10;2;867;1.995
10;2;850;1.033
10;2;839;0.996
10;2;854;0.994
10;2;861;1.989
10;2;886;2.008
10;2;848;2.052
10;2;857;2.012
10;2;852;1.988
10;2;863;2.005
10;2;861;1.955
10;2;865;2.042
10;2;850;2.025
10;2;856;1.995
10;2;858;1.994
10;2;850;1.995
10;2;861;1.994
10;2;846;1.989
10;2;847;1.001
10;2;857;1.003
10;2;870;1.997
10;2;849;1.999
10;2;856;1.995
10;2;856;1.993
10;2;854;1.956
10;2;845;2.032
10;2;844;1.996
10;2;862;1.99
10;2;859;1.995
10;2;865;1.994
10;2;859;2
10;2;861;1.995
10;2;854;2.029
10;2;844;1.995
10;2;855;1.994
10;2;858;1.998
10;2;865;1.991
10;2;863;1.995
10;2;856;1.995
10;2;853;1.997
10;2;855;1.986
10;2;874;1.001
10;2;843;1.923
10;2;868;1.003
10;2;870;1.99
10;2;840;0.997
10;2;861;0.998
10;2;859;2.181
10;2;856;2.016
10;2;854;1.995
10;2;854;1.995
10;2;849;1.994
10;2;855;2.028
10;2;869;2.001
10;2;865;2.004
10;2;867;1.996
10;2;866;1.991
10;2;863;1.998
10;2;846;1.979
10;2;867;2.005
10;2;859;1.99
10;2;865;2.002
10;2;860;1.992
10;2;855;1.995
10;2;861;2.002
10;2;855;1.99
10;2;842;2.043
10;2;845;2.015
10;2;867;1.993
10;2;875;1.992
10;2;844;1.959
10;2;865;2.038
10;2;849;2.018
10;2;869;1.996
10;2;861;2.001
10;2;862;1.995
10;2;856;1.994
10;2;850;1.002
10;2;850;1.994
10;2;863;0.999
10;2;849;1.959
10;2;862;1.002
10;2;857;0.998
10;2;863;1.995
10;2;849;2.991
10;2;875;1.002
10;2;864;0.997
10;2;862;2.065
10;2;870;0.999
10;2;857;1.985
10;2;860;2.002
10;2;866;1.958
10;2;854;2.07
10;2;862;1.959
10;2;851;2.025
10;2;891;1.003
10;2;860;2.003
10;2;842;1.985
10;2;866;1.997
10;2;864;1.993
10;2;871;2.002
10;2;867;1.989
10;2;861;1.959
10;2;863;2.03
10;2;863;1.993
10;2;857;2.002
10;2;862;1.953
10;2;855;1.994
10;2;839;1.995
10;2;853;2.032
10;2;868;1.957
10;2;861;2.031
10;2;864;1.958
10;2;865;2.032
10;2;861;1.995
10;2;860;1.994
10;2;853;1.994
10;2;863;1.994
10;2;835;1.997
10;2;854;1.992
10;2;861;1.995
10;2;856;1.959
10;2;862;1.968
10;2;875;1.021
10;2;861;1.994
10;2;869;2
10;2;873;1.96
10;2;852;1.995
10;2;853;2.03
10;2;861;1.994
10;2;849;1.996
10;2;847;1.995
10;2;865;1.993
10;2;874;1.995
10;2;860;1.96
10;2;850;2.031
10;2;854;1.992
10;2;857;1.889
10;2;836;2.025
10;2;866;1.994
10;2;851;1.999
10;2;848;1.99
10;2;840;1.966
10;2;855;2
10;2;845;1.96
10;2;850;1.996
10;2;854;1.993
10;2;875;0.997
10;2;851;1.975
10;2;854;1.996
10;2;867;1.992
10;2;846;2.992
10;2;851;1.995
10;2;849;1.993
10;2;858;2.024
10;2;865;1.994
10;2;848;1.993
10;2;831;0.998
10;2;864;0.97
10;2;844;2.02
10;2;857;1.035
10;2;851;2.009
10;2;850;1
10;2;841;1.992
10;2;847;1.017
10;2;862;2.938
10;2;873;1.975
10;2;845;1.994
10;2;862;2.022
10;2;872;1.966
10;2;865;2.027
10;2;853;2.024
10;2;852;0.998
10;2;859;1.994
10;2;849;2.015
10;2;845;1.974
10;2;860;1.995
10;2;872;1.993
10;2;856;1.995
10;2;861;1.994
10;2;876;1.995
10;2;861;1.994
10;2;851;1.995
10;2;863;2.002
10;2;867;2.022
10;2;839;2.07
10;2;863;1.966
10;2;855;2.022
10;2;850;1.994
10;2;856;1.967
10;2;868;2.053
10;2;851;1.968
10;2;865;3.021
10;2;871;1.989
10;2;852;2.993
10;2;855;1.993
10;2;851;1.993
10;2;859;2.966
10;2;858;2.001
10;2;872;1.989
10;2;855;1.995
10;2;850;2.992
10;2;852;2.018
10;2;863;1.995
10;2;859;1.995
10;2;854;1.997
10;2;852;1.991
10;2;850;0.996
10;2;853;1.994
10;2;853;1.994
10;2;861;0.998
10;2;869;1.995
10;2;872;1.995
10;2;859;2.004
10;2;854;1.988
10;2;854;1.994
10;2;868;1.908
10;2;859;1.994
10;2;866;1.995
10;2;850;1.995
10;2;876;1.994
10;2;846;3.09
10;2;854;1.984
10;2;867;1.994
10;2;865;1.995
10;2;854;1.994
10;2;862;1.995
10;2;866;1.994
10;2;853;1.995
10;2;849;3.063
10;2;863;1.925
10;2;854;1.994
10;2;867;1.994
10;2;859;1.995
10;2;871;1.994
10;2;877;2.016
10;2;854;1.995
10;2;859;3.005
10;2;855;1.982
10;2;867;2.237
10;2;861;1.945
10;2;862;0.998
10;2;855;1.994
10;2;863;0.998
10;2;854;2.044
10;2;865;2.944
10;2;852;2.022
10;2;862;1.991
10;2;852;1.996
10;2;843;1.999
10;2;877;1.992
10;2;863;1.992
10;2;852;1.998
10;2;863;2.965
10;2;858;2.019
10;2;870;1.994
10;2;854;1.998
10;2;868;1.992
10;2;848;1.988
10;2;856;1.994
10;2;866;1.974
10;2;860;2.001
10;2;876;1.024
10;2;874;1.995
10;2;856;1.967
10;2;856;1.997
10;2;858;2.014
10;2;866;2.009
10;2;864;1.959
10;2;865;2.998
10;2;857;3.039
10;2;869;1.977
10;2;850;1.96
10;2;859;2.034
10;2;856;1.99
10;2;865;1.988
10;2;862;2.966
10;2;856;2.021
10;2;854;1.995
10;2;871;1.994
10;2;866;1.995
10;2;859;1.995
10;2;854;1.957
10;2;861;1.996
10;2;856;3.019
10;2;852;1.005
10;2;856;0.999
10;2;867;1.966
10;2;841;2.027
10;2;851;1.989
10;2;869;1.996
10;2;851;1.961
10;2;861;2.045
10;2;863;1.979
10;2;864;1.996
10;2;867;1.958
10;2;869;2.022
10;2;860;2.002
10;2;847;1.996
10;2;865;3.005
10;2;866;1.945
10;2;859;1.994
10;2;872;1.995
10;2;864;1.995
10;2;862;1.994
10;2;856;1.996
10;2;851;1.994
10;2;855;3.024
10;2;857;1.997
10;2;865;1.961
10;2;858;2.032
10;2;844;1.991
10;2;850;1.995
10;2;860;1.997
10;2;853;2.956
10;2;856;1.999
10;2;847;2.033
10;2;855;2.98
10;2;860;1.991
10;2;867;1.994
10;2;846;1.997
10;2;845;1.997
10;2;856;1.971
10;2;860;1.99
10;2;854;1.99
10;2;853;1.994
10;2;851;1.005
10;2;851;1.998
10;2;856;1.993
10;2;853;1.994
10;2;870;1.959
10;2;872;1.993
10;2;857;1.995
10;2;864;1.994
10;2;858;1.995
10;2;861;1.995
10;2;861;0.997
10;2;855;1.995
10;2;852;1.994
10;2;859;1.995
10;2;856;1.994
10;2;859;1.995
10;2;867;1.995
10;2;863;1.994
10;2;859;1.996
10;2;865;1.994
10;2;842;1.994
10;2;858;1.995
10;2;873;1.995
10;2;851;1.994
10;2;863;1.995
10;2;868;1.995
10;2;849;1.994
10;2;847;1.996
10;2;845;1.994
10;2;866;1.994
10;2;842;1.995
10;2;859;0.998
10;2;848;0.997
10;2;863;1.995
10;2;861;0.998
10;2;851;1.994
10;2;860;1.994
10;2;847;0.998
10;2;856;1.994
10;2;853;1.995
10;2;872;1.995
10;2;860;1.995
10;2;864;1.994
10;2;852;0.998
10;2;877;1.996
10;2;857;2.991
10;2;882;2.992
10;2;865;2.992
10;2;863;2.992
10;2;870;2.992
10;2;865;2.992
10;2;853;2.992
10;2;860;1.998
10;2;867;1.993
10;2;871;1.995
10;2;860;2.991
10;2;842;1.996
10;2;859;0.996
10;2;865;1.995
10;2;849;1.994
10;2;844;1.995
10;2;845;1.995
10;3;978;2.992
10;3;968;2.992
10;3;958;2.992
10;3;959;2.992
10;3;962;3.989
10;3;963;2.992
10;3;969;3.989
10;3;962;2.992
10;3;966;2.992
10;3;956;3.99
10;3;972;2.992
10;3;962;2.992
10;3;970;3.991
10;3;954;2.992
10;3;967;2.992
10;3;970;2.992
10;3;962;3.989
10;3;952;2.992
10;3;963;3.99
10;3;955;2.992
10;3;956;3.989
10;3;955;2.992
10;3;965;3.018
10;3;963;2.965
10;3;962;3.989
10;3;968;2.99
10;3;961;3.021
10;3;968;2.994
10;3;962;2.991
10;3;959;3.99
10;3;954;2.992
10;3;966;3.987
10;3;961;2.995
10;3;953;5.012
10;3;957;4.987
10;3;958;4.988
10;3;968;4.984
10;3;971;3.989
10;3;961;3.981
10;3;957;3.947
10;3;965;3.028
10;3;965;2.992
10;3;970;3.954
10;3;959;4.025
10;3;970;2.956
10;3;959;2.99
10;3;967;3.955
10;3;960;2.99
10;3;959;3.988
10;3;971;4.987
10;3;954;4.02
10;3;956;3.986
10;3;960;4.988
10;3;952;5.017
10;3;957;2.962
10;3;960;3.021
10;3;954;3.96
10;3;968;2.991
10;3;961;3.99
10;3;964;2.992
10;3;958;3.989
10;3;957;2.992
10;3;952;3.989
10;3;957;2.992
10;3;963;4.018
10;3;971;4.025
10;3;967;4.99
10;3;968;4.949
10;3;975;4.989
10;3;955;2.991
10;3;958;3.988
10;3;955;2.992
10;3;965;4.013
10;3;965;2.969
10;3;955;2.991
10;3;961;2.994
10;3;965;3.987
10;3;963;3.989
10;3;950;2.995
10;3;949;3.99
10;3;963;2.989
10;3;963;3.991
10;3;958;3.989
10;3;958;2.992
10;3;960;3.991
10;3;955;3.986
10;3;963;3.012
10;3;970;3.972
10;3;970;3.986
10;3;962;3.989
10;3;955;3.029
10;3;966;3.953
10;3;967;3.989
10;3;969;4.026
10;3;962;3.955
10;3;958;2.991
10;3;977;4.985
10;3;957;3.989
10;3;969;2.994
10;3;963;3.006
10;3;964;2.995
10;3;966;3.986
10;3;961;3.992
10;3;951;2.99
10;3;961;2.991
10;3;963;3.955
10;3;964;3.014
10;3;964;3.994
10;3;967;3
10;3;965;3.977
10;3;959;2.997
10;3;955;3.539
10;3;973;3.027
10;3;961;2.984
10;3;968;4.065
10;3;957;3.028
10;3;956;3.994
10;3;964;2.552
10;3;963;3.987
10;3;972;2.992
10;3;955;2.992
10;3;957;2.982
10;3;953;2.998
10;3;961;2.958
10;3;961;4.024
10;3;956;2.995
10;3;963;3.985
10;3;959;2.994
10;3;959;3.029
10;3;958;2.992
10;3;968;2.954
10;3;961;3.029
10;3;944;1.994
10;3;966;3.021
10;3;960;2.962
10;3;960;4.341
10;3;966;2.985
10;3;975;2.993
10;3;951;3.022
10;3;964;3.021
10;3;961;2.999
10;3;974;3.958
10;3;961;3.024
10;3;951;3.988
10;3;953;2.957
10;3;960;3.028
10;3;972;2.994
10;3;957;2.951
10;3;954;3.028
10;3;966;2.991
10;3;976;2.956
10;3;962;2.992
10;3;966;2.991
10;3;960;3.023
10;3;965;2.991
10;3;962;3.99
10;3;968;2.991
10;3;956;2.993
10;3;959;3.989
10;3;961;2.992
10;3;949;2.992
10;3;962;2.992
10;3;954;2.992
10;3;960;2.991
10;3;966;2.992
10;3;962;2.992
10;3;957;2.993
10;3;972;2.991
10;3;964;3.99
10;3;958;2.992
10;3;968;2.992
10;3;958;3.989
10;3;978;3.99
10;3;966;2.991
10;3;966;2.993
10;3;958;2.991
10;3;959;3.99
10;3;953;2.992
10;3;970;3.99
10;3;955;2.992
10;3;954;2.992
10;3;953;2.992
10;3;963;3.989
10;3;970;2.992
10;3;956;2.992
10;3;966;2.993
10;3;961;2.991
10;3;954;2.993
10;3;965;3.989
10;3;955;2.992
10;3;964;2.992
10;3;959;2.994
10;3;963;2.992
10;3;961;2.992
10;3;968;3.023
10;3;961;2.991
10;3;967;2.992
10;3;969;3.031
10;3;960;2.992
10;3;974;2.992
10;3;957;3.039
10;3;958;3.947
10;3;965;2.992
10;3;960;3.04
10;3;970;2.949
10;3;957;2.992
10;3;958;3.044
10;3;972;2.945
10;3;956;3.989
10;3;963;3.018
10;3;958;2.972
10;3;961;2.992
10;3;949;4.045
10;3;956;2.941
10;3;959;2.992
10;3;961;1.994
10;3;958;2.958
10;3;970;2.992
10;3;949;4.037
10;3;952;2.95
10;3;976;2.992
10;3;975;2.992
10;3;969;2.997
10;3;963;3.989
10;3;959;2.992
10;3;972;2.997
10;3;961;2.992
10;3;960;2.993
10;3;967;3.993
10;3;958;2.992
10;3;957;2.992
10;3;972;2.997
10;3;962;2.992
10;3;964;2.993
10;3;958;2.996
10;3;981;2.992
10;3;964;2.992
10;3;968;3.022
10;3;959;3.965
10;3;957;2.991
10;3;960;3.047
10;3;959;2.942
10;3;961;1.994
10;3;963;1.994
10;3;959;2.978
10;3;962;2.992
10;3;968;3.808
10;3;965;2.992
10;3;958;3.99
10;3;967;3.986
10;3;951;3.019
10;3;957;2.992
10;3;960;1.994
10;3;958;2.991
10;3;967;2.993
10;3;979;2.966
10;3;971;3.987
10;3;965;2.992
10;3;944;3.029
10;3;969;2.956
10;3;962;3.021
10;3;960;3
10;3;943;2.989
10;3;961;3.992
10;3;948;2.995
10;3;957;2.986
10;3;965;3.99
10;3;975;3.485
10;3;959;4.025
10;3;958;1.994
10;3;971;1.995
10;3;963;3.023
10;3;964;2.996
10;3;965;2.992
10;3;952;2.99
10;3;959;2.992
10;3;966;2.958
10;3;967;3.02
10;3;956;3.962
10;3;959;3.026
10;3;964;2.992
10;3;969;2.992
10;3;961;2.992
10;3;967;2.958
10;3;955;3.023
10;3;952;3.992
10;3;964;2.958
10;3;960;3.028
10;3;969;2.992
10;3;969;2.997
10;3;971;2.987
10;3;968;2.991
10;3;964;3.989
10;3;967;2.993
10;3;951;3.988
10;3;966;2.992
10;3;948;2.957
10;3;964;3.026
10;3;959;3.991
10;3;953;2.957
10;3;969;3.026
10;3;954;2.993
10;3;967;3.99
10;3;946;2.991
10;3;970;2.992
10;3;958;2.029
10;3;962;2.994
10;3;968;2.991
10;3;958;2.984
10;3;951;2.991
10;3;965;2.992
10;3;951;3.961
10;3;962;3.028
10;3;969;2.992
10;3;958;2.992
10;3;952;2.993
10;3;960;2.956
10;3;956;2.993
10;3;963;4.023
10;3;956;2.993
10;3;972;3.989
10;3;956;2.956
10;3;969;3.013
10;3;965;4.014
10;3;971;3.964
10;3;961;2.955
10;3;964;3.938
10;3;969;4.027
10;3;961;3.006
10;3;972;3.966
10;3;960;3.019
10;3;971;3.013
10;3;967;2.989
10;3;947;2.992
10;3;960;3.017
10;3;969;4.008
10;3;964;2.989
10;3;956;3.008
10;3;959;2.981
10;3;965;3.028
10;3;969;2.963
10;3;962;3.021
10;3;963;2.996
10;3;960;2.981
10;3;970;2.968
10;3;964;4.019
10;3;965;2.996
10;3;959;3.02
10;3;962;2.989
10;3;960;2.986
10;3;966;2.55
10;3;961;3.99
10;3;970;2.992
10;3;962;3.989
10;3;970;2.964
10;3;965;3.02
10;3;959;2.992
10;3;974;2.965
10;3;961;4.016
10;3;963;2.992
10;3;968;2.992
10;3;966;3.989
10;3;974;2.966
10;3;967;3.018
10;3;966;2.993
10;3;972;3.993
10;3;969;2.992
10;3;959;2.988
10;3;957;2.967
10;3;967;3.027
10;3;960;2.99
10;3;967;2.956
10;3;958;3.029
10;3;967;1.994
10;3;960;2.958
10;3;954;2.991
10;3;950;3.021
10;3;959;3.99
10;3;960;2.964
10;3;968;2.992
10;3;966;2.991
10;3;961;3.026
10;3;957;2.993
10;3;962;3.989
10;3;962;2.822
10;3;963;3.99
10;3;961;3.989
10;3;951;2.992
10;3;954;2.991
10;3;966;2.992
10;3;961;4.415
10;3;962;2.992
10;3;963;2.992
10;3;960;3.989
10;3;967;2.992
10;3;959;2.993
10;3;964;3.988
10;3;947;2.993
10;3;967;2.992
10;3;966;3.99
10;3;954;2.991
10;3;969;3.021
10;3;965;2.963
10;3;960;2.992
10;3;967;3.989
10;3;959;2.992
10;3;953;2.992
10;3;962;3.99
10;3;968;2.992
10;3;945;2.992
10;3;962;1.996
10;3;960;3.988
10;3;974;2.992
10;3;956;3.989
10;3;965;2.992
10;3;977;2.992
10;3;959;2.993
10;3;951;2.991
10;3;956;2.992
10;3;969;2.992
10;3;957;3.99
10;3;964;3.989
10;3;961;2.992
10;3;953;3.989
10;3;963;2.992
10;3;966;2.992
10;3;968;2.992
10;3;960;2.992
10;3;966;2.992
10;3;960;3.989
10;3;971;1.994
10;3;960;3.99
10;3;968;2.992
10;3;964;2.992
10;3;967;2.992
10;3;963;2.992
10;3;961;2.991
10;3;971;3.99
10;3;960;2.544
10;3;966;2.992
10;3;966;2.992
10;3;962;3.99
10;3;971;2.992
10;3;963;3.989
10;3;963;2.992
10;3;952;2.992
10;3;963;2.992
10;3;969;3.989
10;3;959;2.992
10;3;971;3.99
10;3;965;2.992
10;3;952;2.992
10;3;965;3.989
10;3;966;2.992
10;3;960;2.992
10;3;952;2.992
10;3;966;2.992
10;3;970;3.989
10;3;963;2.993
10;3;961;2.991
10;3;973;3.99
10;3;971;2.992
10;3;954;2.992
10;3;970;2.992
10;3;953;2.992
10;3;953;2.992
10;3;966;2.99
10;3;948;3.991
10;3;953;2.992
10;3;977;3.989
10;3;953;2.992
10;3;963;2.992
10;3;962;2.992
10;3;959;2.992
10;3;950;2.993
10;3;969;2.991
10;3;968;2.992
10;3;966;2.992
10;3;956;2.992
10;3;961;2.992
10;3;952;3.048
10;3;947;2.936
10;3;958;2.992
10;3;959;2.992
10;3;954;2.991
10;3;968;2.992
10;3;963;3.99
10;3;957;2.992
10;3;960;2.992
10;3;956;2.992
10;3;968;2.993
10;3;958;2.991
10;3;959;1.995
10;3;970;2.992
10;3;961;2.991
10;3;984;2.992
10;3;955;2.992
10;3;978;2.993
10;3;967;3.501
10;3;979;3.989
10;4;1003;2.993
10;4;1003;2.991
10;4;1006;2.992
10;4;999;3.989
10;4;1006;2.992
10;4;1009;2.992
10;4;995;3.989
10;4;996;3.99
10;4;999;2.992
10;4;1001;2.991
10;4;1004;3.99
10;4;997;3.989
10;4;1008;2.993
10;4;1007;2.991
10;4;997;2.992
10;4;997;2.992
10;4;1005;2.991
10;4;1003;3.99
10;4;1007;2.992
10;4;1006;2.991
10;4;1002;2.992
10;4;1000;2.993
10;4;1005;3.989
10;4;1000;2.992
10;4;1005;2.992
10;4;1004;3.989
10;4;998;2.992
10;4;999;2.991
10;4;1002;3.99
10;4;1006;2.992
10;4;998;3.989
10;4;1007;2.992
10;4;1003;3.989
10;4;1003;2.992
10;4;1002;2.993
10;4;1001;3.99
10;4;997;3.988
10;4;1001;3.99
10;4;1001;3.989
10;4;1005;2.991
10;4;991;2.993
10;4;1008;2.992
10;4;998;2.992
10;4;1003;3.99
10;4;997;3.989
10;4;1002;2.991
10;4;1007;2.993
10;4;1009;3.989
10;4;1004;2.992
10;4;1003;3.989
10;4;999;2.992
10;4;1007;3.99
10;4;999;3.989
10;4;998;2.992
10;4;1002;2.992
10;4;999;3.025
10;4;1004;3.961
10;4;997;2.992
10;4;1008;3.419
10;4;1000;3.991
10;4;1007;3.99
10;4;1005;3.988
10;4;1003;2.992
10;4;996;2.993
10;4;1002;3.988
10;4;1005;2.993
10;4;1003;3.989
10;4;1009;2.992
10;4;1005;3.989
10;4;1005;2.992
10;4;994;3.99
10;4;1005;3.989
10;4;1002;2.992
10;4;1002;3.989
10;4;997;2.992
10;4;993;3.989
10;4;1007;3.99
10;4;1002;2.992
10;4;994;2.992
10;4;994;3.989
10;4;1007;2.993
10;4;1001;3.988
10;4;997;2.992
10;4;995;2.993
10;4;1009;2.992
10;4;999;3.989
10;4;1000;2.992
10;4;1006;3.989
10;4;1005;2.992
10;4;1000;3.99
10;4;997;2.992
10;4;1001;2.992
10;4;1004;2.992
10;4;1004;2.992
10;4;1002;3.989
10;4;1007;2.992
10;4;1003;2.992
10;4;1002;3.989
10;4;1002;2.992
10;4;1006;3.989
10;4;1002;2.993
10;4;1007;3.988
10;4;1002;2.993
10;4;1007;2.992
10;4;1005;2.997
10;4;1010;2.992
10;4;999;3.99
10;4;996;3.441
10;4;1005;3.988
10;4;996;3.99
10;4;1009;2.992
10;4;1005;3.989
10;4;1003;2.992
10;4;1003;3.989
10;4;1007;3.99
10;4;1006;3.989
10;4;1003;2.992
10;4;1003;2.993
10;4;1001;2.992
10;4;999;3.989
10;4;1004;2.992
10;4;1006;5.985
10;4;996;3.022
10;4;1001;3.979
10;4;1004;3.998
10;4;1011;3.988
10;4;1009;2.993
10;4;1010;2.982
10;4;1002;3.971
10;4;1006;3.017
10;4;1004;3.962
10;4;1003;2.994
10;4;1001;4.017
10;4;1002;3.99
10;4;1010;2.989
10;4;1005;3.02
10;4;993;2.99
10;4;1010;3.989
10;4;999;2.991
10;4;999;3.991
10;4;1005;3.962
10;4;1003;3.022
10;4;1000;2.991
10;4;999;2.99
10;4;1000;2.991
10;4;1006;2.966
10;4;1001;3.014
10;4;1000;3.987
10;4;994;3.999
10;4;1007;2.986
10;4;1000;2.999
10;4;1011;3.442
10;4;1005;3.02
10;4;997;2.99
10;4;1000;2.969
10;4;1009;4.021
10;4;1005;2.987
10;4;1011;2.991
10;4;1005;3.99
10;4;1004;2.965
10;4;1009;4.022
10;4;1003;3.984
10;4;1004;2.991
10;4;1007;3.99
10;4;994;2.992
10;4;1004;3.964
10;4;997;3.017
10;4;1004;3.982
10;4;1003;3.996
10;4;1003;2.998
10;4;1000;3.984
10;4;1003;3.993
10;4;997;2.989
10;4;999;2.992
10;4;1002;2.991
10;4;996;3.012
10;4;1010;2.992
10;4;1000;3.996
10;4;1001;2.992
10;4;1012;3.99
10;4;998;2.991
10;4;998;3.961
10;4;1006;3.02
10;4;1005;3.99
10;4;1002;2.992
10;4;996;3.963
10;4;1011;3.019
10;4;1000;3.988
10;4;1005;2.964
10;4;999;2.994
10;4;1007;2.991
10;4;1004;3.99
10;4;1011;3.99
10;4;1008;2.985
10;4;995;3.996
10;4;1004;2.992
10;4;1000;2.993
10;4;1002;2.991
10;4;1007;3.99
10;4;1003;2.992
10;4;1007;3.989
10;4;1008;2.964
10;4;1007;4.271
10;4;1000;2.873
10;4;1001;4.024
10;4;1006;2.997
10;4;1001;3.984
